1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59,61,63,65,67,69,71,73,75,77,79,81,83,85,87,89,91,93,95,97,99,101,103,105,107,109,111,113,115,117,119,121,123,125,127,129,131,133,135,137,139,141,143,145,147,149,151,153,155,157,159
อู่สาธุประดิษฐ์,ใต้ทางด่วนสาธุประดิษฐ์,เซ็นทรัลพระราม 3,แยกนราธิวาส,นางลิ้นจี่,โรงเรียนนนทรีวิทยา,ซอยโพธิ์เจริญ,"โรงเรียนคอนแวนต์,ตลาดปีนัง","ซอยไผ่สิงห์โต,ตรงข้ามตลาดคลองเตย",ซอยโชคดี(ธนาคารกรุงศรีอยุธยา),ตรงข้ามเทสโก้โลตัสพระราม 4,ตรงข้ามอาคารสิรินรัตน์,บอสทาวเวอร์,ตรงข้ามโรงพยาบาลเทพธารินทร์,ศาลเจ้าพ่อกวนอู,ตรงข้ามมหาวิทยาลัยกรุงเทพกล้วยน้ำไท,โรงเรียนพระโขนงวิทยา,ตลาดพระโขนง,ตรงข้ามบิ๊กซีอ่อนนุช,วัดใต้,ตรงข้ามซอยอ่อนนุช 20,ตรงข้ามซอยอ่อนนุช 30,วัดทองใน,วัดต้นไทรย์,ตรงข้ามซอยอ่อนนุช 42,สะพานคลองเคล็ด,ตรงข้ามซอยอ่อนนุช 46,ตรงข้ามซอยอ่อนนุช 58,แยกสวนหลวง(ตลาดเอี่ยมสมบัติ),ศรีนครินทร์ซอย24(ซอยอนามัย),หมู่บ้านนราสิริ,ตรงข้ามอาคารโมเดิร์นฟอร์ม,แยกพัฒนาการ(ถนนศรีนครินทร์ขาเข้า),สถานีรถไฟหัวหมาก,โรงพยาบาลสมิติเวชศรีนครินทร์,โรงเรียนอนุบาลชุติมา,แยกกรุงเทพกรีฑา,บริษัทกรีนสปอร์ต,ตรงข้ามซอยโรงงาน,แยกลำสาลี(รามคำแหง95),บางกะปิคอนโด(แยกสวนสน),ตรงข้ามบริษัทแอมเวย์(เก่า),วัดศรีบุญเรือง,ตรงข้ามรามคำแหง 68,แยกบ้านม้า(รามคำแหงขาออก),ตรงข้ามศูนย์อีซูซุรามคำแหง,ศูนย์เกียรามคำแหง,หมู่บ้านเดชา 2,ตรงข้ามหมู่บ้านรุ่งกิจ,ตรงข้ามหมู่บ้านฐิติพร 1,โรงเรียนโสมาภา(ตรงข้ามหมู่บ้านชวนชื่น),ตรงข้ามโรงพยาบาลการุณเวช(ถนนรามคำแหง),ตรงข้ามหมู่บ้านสัมมากร,ตรงข้ามหมู่บ้านพฤษชาติ,ซอยรามคำแหง 151/1,ตรงข้ามหมู่บ้านเกศรี 2,ตรงข้ามคลองจั่นวิลล่า 4,ตรงข้ามโรงเรียนเตรียมอุดมน้อมเกล้า,ตรงข้ามหมู่บ้านธารารมณ์,ตรงข้ามคลองจั่นวิลล่า 7,ตรงข้ามหมู่บ้านปรีชา 2,ตรงข้ามบริษัท มิสทีน,ตรงข้ามซอยรามคำแหง 162,ตรงข้ามหมู่บ้านธรากร,ตรงข้ามกรมสรรพากรพื้นที่ 11,ตรงข้ามโรงเรียนเทพอักษร,ซอยรามคำแหง 191,ตรงข้ามหมู่บ้านบัวขาว,ตรงข้ามหมู่บ้านรินทร์ทอง,บิ๊กซีสุขาภิบาล 3,เคหะรามคำแหง,ตรงข้ามไทวัสดุแยกร่มเกล้า,ตรงข้ามสถานีตำรวจมีนบุรี,โรงเรียนสตรีเศรษฐบุตรบำเพ็ญ,สวนเฉลิมพระเกียรติร.9มีนบุรี,หน้าร้านทองมีนบุรี,โรงพยาบาลนวมินทร์ 9,จตุจักร 2 มีนบุรี,ตลาดมีนบุรี(อาคารปลาตะเพียนทอง),อู่มีนบุรี
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
